user_id,creation_time,last_session_creation_time,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,invited_by_user_id,cs_ORG_INVITE,cs_PERSONAL_PROJECTS,cs_SIGNUP,cs_SIGNUP_GOOGLE_AUTH,in_org,num_invited
7368,2014-03-18 23:14:48,2014-03-21 23:14:48,0,0,282,0,0,0,0,1,1,0
7369,2014-01-06 03:53:47,2014-01-08 03:53:47,0,0,25,0,0,0,1,0,1,0
7370,2014-05-12 01:24:20,2014-05-15 01:24:20,1,1,59,0,0,1,0,0,1,0
7371,2013-12-10 03:30:13,2013-12-10 03:30:13,0,0,0,6754,0,0,0,0,0,0
7372,2012-10-06 02:53:20,,0,0,43,10201,1,0,0,0,1,2
7373,2014-05-13 21:07:35,2014-05-14 21:07:35,0,0,269,5401,1,0,0,0,1,0
7374,2013-12-30 04:53:45,,0,0,120,4153,1,0,0,0,1,0
7375,2012-07-06 00:41:04,2014-06-04 00:41:04,0,0,99,0,0,0,0,1,1,5
7376,2013-02-24 02:13:31,2013-02-25 02:13:31,1,0,10,7863,1,0,0,0,1,1
7377,2012-08-31 03:41:36,2012-09-03 03:41:36,0,0,2,5793,1,0,0,0,1,2
7378,2013-12-20 16:52:56,2014-05-06 16:52:56,0,0,6,2787,0,0,0,0,1,0
7379,2013-11-16 01:41:59,,1,0,35,1904,0,0,0,0,1,0
7380,2013-11-25 14:44:06,2014-06-02 14:44:06,1,0,281,0,0,0,1,0,1,0
7381,2013-06-22 22:45:21,2013-06-22 22:45:21,0,0,0,10320,1,0,0,0,0,0
7382,2014-04-22 23:49:53,2014-04-24 23:49:53,1,1,12,8177,0,0,0,0,1,0
7383,2014-04-19 11:38:26,2014-04-19 11:38:26,0,0,343,9540,1,0,0,0,1,0
7384,2013-09-06 08:05:52,2013-09-26 08:05:52,0,0,380,4600,0,0,0,0,1,0
7385,2014-03-31 03:09:26,2014-05-08 03:09:26,0,0,1,0,0,0,0,1,1,0
7386,2013-10-13 22:04:55,2014-05-23 22:04:55,0,0,13,0,0,0,1,0,1,0
7387,2013-04-01 11:59:42,2013-04-04 11:59:42,0,0,261,0,0,0,1,0,1,0
7388,2012-11-07 15:59:24,2012-11-08 15:59:24,0,0,65,0,0,1,0,0,1,0
7389,2012-08-10 16:15:31,,1,0,40,5129,0,0,0,0,1,5
7390,2012-09-15 06:05:50,,0,1,50,1344,0,0,0,0,1,1
7391,2013-02-04 18:00:25,2013-02-04 18:00:25,0,0,220,0,0,1,0,0,1,0
7392,2012-10-03 12:49:26,2012-10-04 12:49:26,0,0,112,0,0,0,0,1,1,0
7393,2012-07-05 02:55:14,2012-07-09 02:55:14,1,0,234,7393,1,0,0,0,1,6
7394,2014-03-14 14:55:58,,1,1,173,0,0,1,0,0,1,0
7395,2014-05-19 08:40:36,2014-06-02 08:40:36,1,0,240,5261,1,0,0,0,1,0
7396,2012-11-30 07:53:46,,1,0,22,0,0,1,0,0,1,0
7397,2014-02-11 00:16:05,,0,0,159,8383,0,0,0,0,1,0
7398,2013-06-05 05:25:19,2014-06-04 05:25:19,1,1,280,6461,1,0,0,0,1,0
7399,2014-01-16 13:54:04,2014-04-12 13:54:04,0,0,339,0,0,0,1,0,1,0
7400,2013-12-10 00:48:20,2013-12-10 00:48:20,0,0,259,0,0,0,1,0,1,0
7401,2013-01-04 18:29:14,2014-05-24 18:29:14,0,0,70,11103,0,0,0,0,1,1
7402,2014-03-29 13:53:42,2014-03-29 13:53:42,0,0,1,4733,0,0,0,0,1,0
7403,2014-03-31 19:41:57,2014-05-10 19:41:57,0,0,173,0,0,1,0,0,1,0
7404,2014-05-03 10:13:15,2014-05-04 10:13:15,1,0,89,1274,0,0,0,0,1,0
7405,2013-02-11 20:10:54,2014-05-30 20:10:54,0,1,24,2776,1,0,0,0,1,0
7406,2014-03-01 07:38:26,2014-04-13 07:38:26,0,1,396,7291,1,0,0,0,1,0
7407,2012-08-12 13:39:11,,0,0,10,0,0,1,0,0,1,3
7408,2012-11-26 12:37:41,2012-11-28 12:37:41,0,0,0,9324,0,0,0,0,0,0
7409,2013-10-12 21:05:26,2014-05-23 21:05:26,0,0,303,5514,1,0,0,0,1,0
7410,2012-07-24 19:41:07,2012-07-24 19:41:07,0,1,43,10481,1,0,0,0,1,4
7411,2013-03-14 15:18:57,2013-06-03 15:18:57,0,0,19,0,0,0,0,1,1,0
7412,2014-05-19 14:35:57,2014-05-19 14:35:57,0,0,103,2017,0,0,0,0,1,0
7413,2012-09-18 23:09:21,2012-09-18 23:09:21,0,0,68,0,0,0,1,0,1,1
7414,2012-10-25 06:04:49,2012-10-27 06:04:49,0,0,401,7201,1,0,0,0,1,1
7415,2014-05-07 04:33:57,2014-05-07 04:33:57,0,0,0,3698,0,0,0,0,0,0
7416,2013-07-10 05:26:28,,1,0,232,0,0,1,0,0,1,0
7417,2014-04-04 18:43:10,2014-04-05 18:43:10,0,0,21,10139,0,0,0,0,1,0
7418,2014-01-05 08:08:28,2014-01-06 08:08:28,0,0,114,0,0,0,1,0,1,0
7419,2014-05-30 06:44:16,,0,0,97,10649,0,0,0,0,1,0
7420,2014-02-14 18:44:30,,1,1,4,0,0,1,0,0,1,0
7421,2012-08-24 14:00:09,2012-08-26 14:00:09,0,0,208,2795,1,0,0,0,1,0
7422,2013-11-10 01:11:36,2013-11-10 01:11:36,1,1,0,0,0,1,0,0,0,0
7423,2014-05-14 18:40:39,2014-05-14 18:40:39,0,0,357,6653,1,0,0,0,1,0
7424,2014-02-27 10:03:15,2014-04-04 10:03:15,0,0,43,10481,1,0,0,0,1,0
7425,2013-02-05 17:06:44,,0,0,37,0,0,1,0,0,1,1
7426,2013-05-05 16:47:18,2013-05-05 16:47:18,0,0,298,9582,1,0,0,0,1,0
7427,2014-01-03 18:10:04,2014-01-06 18:10:04,0,0,3,0,0,0,1,0,1,0
7428,2014-05-09 18:17:02,2014-05-09 18:17:02,0,0,13,9724,1,0,0,0,1,0
7429,2012-08-01 13:25:10,2012-08-02 13:25:10,0,0,1,0,0,0,0,1,1,4
7430,2012-11-07 04:52:33,,1,1,13,11428,1,0,0,0,1,2
7431,2012-09-24 17:38:33,2014-06-03 17:38:33,0,0,35,0,0,0,0,1,1,2
7432,2014-05-23 15:22:38,2014-05-23 15:22:38,0,0,119,4803,1,0,0,0,1,0
7433,2014-03-29 23:17:42,2014-03-31 23:17:42,0,0,92,2184,1,0,0,0,1,0
7434,2014-04-12 21:05:34,2014-04-13 21:05:34,0,0,46,0,0,0,0,1,1,0
7435,2014-03-06 23:33:16,2014-03-11 23:33:16,0,0,379,0,0,0,1,0,1,0
7436,2013-05-11 12:44:07,2014-06-04 12:44:07,0,0,3,11911,1,0,0,0,1,0
7437,2012-07-05 20:53:03,2012-07-24 20:53:03,0,0,248,0,0,0,0,1,1,6
7438,2013-08-09 22:08:11,2013-08-24 22:08:11,0,0,132,2078,1,0,0,0,1,0
7439,2013-07-28 13:38:28,2013-07-30 13:38:28,0,1,6,0,0,0,1,0,1,0
7440,2013-03-26 02:02:16,,0,0,0,10320,1,0,0,0,0,0
7441,2014-04-15 02:33:24,2014-06-03 02:33:24,1,0,104,376,0,0,0,0,1,0
7442,2012-10-31 12:53:22,,1,1,319,0,0,1,0,0,1,2
7443,2013-10-31 19:08:34,2014-06-04 19:08:34,0,0,366,7498,1,0,0,0,1,0
7444,2013-06-10 08:47:22,2013-06-12 08:47:22,0,0,189,8031,1,0,0,0,1,0
7445,2013-04-19 20:06:21,,0,1,68,7413,1,0,0,0,1,0
7446,2014-05-30 02:18:08,2014-06-01 02:18:08,1,0,163,0,0,0,1,0,1,0
7447,2013-10-25 06:28:46,2013-10-25 06:28:46,0,0,147,4174,1,0,0,0,1,0
7448,2012-12-18 18:17:35,,0,0,42,6742,1,0,0,0,1,0
7449,2013-08-09 01:10:19,2014-06-04 01:10:19,0,0,12,5925,0,0,0,0,1,0
7450,2013-03-25 18:29:07,2013-11-06 18:29:07,1,0,311,0,0,0,1,0,1,0
7451,2013-09-14 12:06:33,,0,1,296,0,0,1,0,0,1,0
7452,2013-12-23 22:04:42,2013-12-23 22:04:42,0,0,238,8018,1,0,0,0,1,0
7453,2014-01-12 02:28:41,2014-01-14 02:28:41,0,0,311,348,1,0,0,0,1,0
7454,2013-01-19 03:12:48,,0,0,247,5644,1,0,0,0,1,1
7455,2013-07-13 21:15:20,,0,0,373,8146,1,0,0,0,1,0
7456,2014-04-18 00:39:14,,0,0,49,0,0,1,0,0,1,0
7457,2013-01-10 22:39:58,,0,0,146,0,0,1,0,0,1,1
7458,2014-03-04 11:50:41,2014-03-07 11:50:41,0,0,356,0,0,0,0,1,1,0
7459,2014-05-07 16:55:37,,1,1,201,2467,0,0,0,0,1,0
7460,2013-10-24 20:10:10,2013-10-25 20:10:10,0,0,372,0,0,0,1,0,1,0
7461,2013-01-29 19:01:06,2013-01-29 19:01:06,0,0,9,0,0,0,1,0,1,0
7462,2012-08-08 20:05:12,2012-08-09 20:05:12,0,0,280,7462,1,0,0,0,1,5
7463,2014-02-21 03:23:51,2014-02-21 03:23:51,0,0,75,0,0,1,0,0,1,0
7464,2013-02-15 18:58:58,,0,0,20,1356,1,0,0,0,1,0
7465,2013-01-24 10:16:34,2013-01-26 10:16:34,0,0,140,7187,1,0,0,0,1,0
7466,2013-10-30 17:30:21,2013-11-01 17:30:21,0,0,356,9049,1,0,0,0,1,0
7467,2012-09-21 21:20:57,,0,0,76,0,0,1,0,0,1,0
7468,2013-02-07 02:04:48,2013-02-07 02:04:48,0,0,4,9455,1,0,0,0,1,1
7469,2013-07-21 01:52:02,2013-07-23 01:52:02,0,0,4,1807,1,0,0,0,1,0
7470,2013-01-23 11:08:21,,0,0,64,4042,0,0,0,0,1,0
7471,2014-04-24 05:40:53,2014-04-24 05:40:53,0,0,75,3030,1,0,0,0,1,0
7472,2013-06-04 09:00:43,,1,1,258,0,0,1,0,0,1,0
7473,2014-01-24 06:04:08,2014-01-24 06:04:08,0,1,0,0,0,0,1,0,0,0
7474,2014-04-15 22:23:41,,1,0,226,1551,0,0,0,0,1,0
7475,2014-03-01 19:03:46,2014-05-24 19:03:46,0,0,198,0,0,0,1,0,1,0
7476,2014-03-24 04:37:19,2014-03-25 04:37:19,1,0,11,0,0,0,0,1,1,0
7477,2012-08-17 00:16:22,,0,0,0,116,1,0,0,0,0,4
7478,2013-10-06 07:54:22,2013-10-06 07:54:22,0,0,28,0,0,0,0,1,1,0
7479,2012-07-10 14:12:03,2012-07-11 14:12:03,0,0,179,975,1,0,0,0,1,5
7480,2014-03-15 10:40:55,2014-05-31 10:40:55,0,0,327,0,0,0,1,0,1,0
7481,2014-05-28 02:16:55,2014-05-28 02:16:55,0,0,369,2803,0,0,0,0,1,0
7482,2013-05-25 22:56:13,2013-05-26 22:56:13,1,1,19,9349,1,0,0,0,1,0
7483,2014-02-11 14:53:43,2014-02-13 14:53:43,1,0,177,0,0,0,0,1,1,0
7484,2014-05-14 21:52:54,2014-05-15 21:52:54,1,0,69,2251,1,0,0,0,1,0
7485,2013-06-24 16:05:33,,0,0,179,7479,0,0,0,0,1,0
7486,2013-10-24 06:55:08,2013-10-28 06:55:08,0,1,214,6521,1,0,0,0,1,0
7487,2013-03-11 04:06:54,2013-03-11 04:06:54,0,0,376,0,0,0,0,1,1,0
7488,2013-03-19 03:10:48,2013-03-19 03:10:48,1,1,59,0,0,0,0,1,1,0
7489,2014-05-10 17:09:53,,1,1,402,5017,1,0,0,0,1,0
7490,2014-04-13 13:26:13,,0,0,214,0,0,1,0,0,1,0
7491,2013-01-21 04:17:08,2013-01-30 04:17:08,0,0,95,6050,0,0,0,0,1,0
7492,2013-09-26 03:32:16,2013-09-28 03:32:16,0,0,38,0,0,1,0,0,1,0
7493,2012-08-30 08:42:10,2013-02-09 08:42:10,0,0,133,0,0,1,0,0,1,2
7494,2013-12-30 20:39:13,2013-12-30 20:39:13,0,0,120,0,0,0,0,1,1,0
7495,2014-05-14 15:57:06,2014-05-14 15:57:06,0,0,22,0,0,1,0,0,1,0
7496,2013-12-11 11:51:42,2013-12-11 11:51:42,0,0,206,0,0,0,1,0,1,0
7497,2013-02-20 09:57:16,,0,0,0,10289,0,0,0,0,0,0
7498,2012-11-11 17:03:57,2012-12-08 17:03:57,0,0,366,3580,1,0,0,0,1,3
7499,2013-07-09 09:04:24,2013-07-09 09:04:24,0,0,23,0,0,0,1,0,1,0
7500,2012-12-07 01:44:01,2012-12-07 01:44:01,0,0,250,0,0,0,0,1,1,0
7501,2013-09-15 06:57:34,,0,0,226,0,0,0,1,0,1,0
7502,2013-01-15 05:14:34,2013-01-16 05:14:34,0,0,236,1950,0,0,0,0,1,1
7503,2013-12-17 19:11:36,2014-02-22 19:11:36,0,0,204,3742,1,0,0,0,1,0
7504,2014-02-02 06:53:30,2014-02-03 06:53:30,0,1,110,5775,1,0,0,0,1,0
7505,2013-06-18 14:15:04,,0,0,14,1738,1,0,0,0,1,0
7506,2013-10-10 21:27:13,,0,0,0,10914,0,0,0,0,0,0
7507,2013-10-09 03:27:54,2013-10-10 03:27:54,0,0,50,1543,1,0,0,0,1,0
7508,2013-12-01 07:32:46,,1,0,66,0,0,1,0,0,1,0
7509,2013-09-28 22:40:34,2013-10-02 22:40:34,0,0,72,0,0,0,1,0,1,0
7510,2012-06-08 22:24:58,,0,0,75,0,0,1,0,0,1,3
7511,2012-09-05 05:28:43,2014-06-04 05:28:43,0,0,206,7222,1,0,0,0,1,0
7512,2014-05-16 01:58:18,,0,0,212,6195,1,0,0,0,1,0
7513,2013-04-20 11:57:36,,1,0,178,7917,1,0,0,0,1,0
7514,2014-03-28 03:39:43,2014-03-30 03:39:43,1,1,279,0,0,0,1,0,1,0
7515,2014-04-20 22:09:46,,0,0,53,1089,1,0,0,0,1,0
7516,2013-11-19 02:36:43,,0,0,51,0,0,1,0,0,1,0
7517,2013-07-15 23:58:06,,0,0,260,0,0,1,0,0,1,0
7518,2013-12-01 04:27:29,2014-05-31 04:27:29,1,1,109,0,0,0,0,1,1,0
7519,2013-10-27 08:35:33,,0,0,374,1592,0,0,0,0,1,0
7520,2013-06-17 13:05:22,2013-06-18 13:05:22,0,0,10,0,0,0,1,0,1,0
7521,2014-05-11 15:18:01,2014-05-12 15:18:01,0,0,62,0,0,0,1,0,1,0
7522,2014-01-20 15:01:12,2014-01-23 15:01:12,0,0,145,0,0,0,0,1,1,0
7523,2014-03-04 04:18:55,2014-03-05 04:18:55,0,0,3,8115,1,0,0,0,1,0
7524,2013-01-21 23:19:18,2013-01-22 23:19:18,0,0,4,1807,0,0,0,0,1,1
7525,2014-04-11 03:58:04,2014-04-11 03:58:04,0,0,174,1926,1,0,0,0,1,0
7526,2013-07-23 22:26:32,2013-07-23 22:26:32,0,0,0,0,0,1,0,0,0,0
7527,2013-03-11 16:52:01,2013-03-11 16:52:01,0,0,119,4803,1,0,0,0,1,1
7528,2013-08-19 01:14:00,2013-08-20 01:14:00,0,0,28,0,0,0,0,1,1,0
7529,2012-06-29 05:19:02,2012-08-23 05:19:02,1,1,265,7529,1,0,0,0,1,3
7530,2014-04-21 22:03:14,2014-05-17 22:03:14,0,0,132,2078,1,0,0,0,1,0
7531,2013-05-27 13:50:15,2013-05-27 13:50:15,0,0,81,0,0,0,0,1,1,0
7532,2014-03-14 22:55:33,,0,0,92,382,0,0,0,0,1,0
7533,2012-07-10 15:22:22,,1,0,87,1975,0,0,0,0,1,2
7534,2012-10-16 07:45:31,2012-10-19 07:45:31,0,1,31,0,0,0,1,0,1,3
7535,2013-12-23 14:24:43,,0,0,8,0,0,1,0,0,1,0
7536,2012-06-21 11:39:18,2014-05-22 11:39:18,0,0,163,5153,0,0,0,0,1,3
7537,2014-03-01 00:30:50,,0,0,36,10882,1,0,0,0,1,0
7538,2012-07-05 23:29:14,2013-02-27 23:29:14,0,1,335,0,0,0,1,0,1,1
7539,2013-05-22 07:18:23,2013-08-08 07:18:23,0,0,166,1437,1,0,0,0,1,0
7540,2014-05-27 20:17:34,2014-05-28 20:17:34,0,0,8,8167,1,0,0,0,1,0
7541,2012-11-19 15:10:51,,0,0,184,0,0,1,0,0,1,2
7542,2013-08-21 09:22:30,2013-08-21 09:22:30,0,0,49,2967,0,0,0,0,1,0
7543,2013-08-23 08:30:09,2013-08-28 08:30:09,0,0,160,8259,0,0,0,0,1,0
7544,2013-11-05 21:29:20,2014-06-04 21:29:20,0,0,83,8074,1,0,0,0,1,0
7545,2012-10-31 23:18:27,,0,0,44,0,0,0,1,0,1,0
7546,2014-02-04 01:46:05,2014-02-04 01:46:05,0,0,50,0,0,0,0,1,1,0
7547,2012-12-19 11:16:57,2012-12-20 11:16:57,1,0,398,0,0,0,0,1,1,1
7548,2013-08-12 08:46:51,,0,0,59,8369,0,0,0,0,1,0
7549,2014-01-29 01:16:21,2014-03-26 01:16:21,0,0,236,11744,1,0,0,0,1,0
7550,2013-05-17 22:41:45,,1,0,328,0,0,1,0,0,1,0
7551,2013-12-20 10:00:10,2013-12-20 10:00:10,1,1,41,0,0,0,1,0,1,0
7552,2013-02-28 21:27:49,2013-02-28 21:27:49,1,1,13,7430,0,0,0,0,1,2
7553,2013-08-19 11:56:08,2013-08-20 11:56:08,0,0,35,0,0,0,1,0,1,0
7554,2013-01-24 12:05:52,2013-01-24 12:05:52,0,0,268,0,0,0,1,0,1,1
7555,2012-12-23 20:10:48,2013-09-08 20:10:48,0,0,245,2229,0,0,0,0,1,0
7556,2013-02-18 10:46:13,2014-06-03 10:46:13,0,0,387,9205,1,0,0,0,1,1
7557,2013-10-31 17:26:06,2013-11-01 17:26:06,0,0,382,5612,1,0,0,0,1,0
7558,2013-01-12 03:31:51,,0,0,28,0,0,0,1,0,1,0
7559,2013-03-14 02:09:10,,0,0,112,0,0,1,0,0,1,0
7560,2013-04-16 05:00:12,,0,0,26,0,0,1,0,0,1,0
7561,2012-10-27 18:28:39,2012-10-27 18:28:39,1,1,275,5495,0,0,0,0,1,1
7562,2013-07-27 20:45:01,2013-07-27 20:45:01,0,0,58,9726,1,0,0,0,1,0
7563,2013-12-02 05:43:25,,0,0,90,0,0,1,0,0,1,0
7564,2014-04-25 16:19:41,2014-04-25 16:19:41,1,0,10,0,0,0,0,1,1,0
7565,2012-11-12 11:32:11,,0,0,88,0,0,1,0,0,1,0
7566,2013-06-09 11:35:13,,0,0,326,4303,0,0,0,0,1,1
7567,2013-01-15 21:41:17,,1,0,195,9584,1,0,0,0,1,1
7568,2012-10-29 05:11:07,2012-10-29 05:11:07,0,0,151,11113,1,0,0,0,1,0
7569,2013-11-17 04:47:45,,0,0,5,853,1,0,0,0,1,0
7570,2013-10-21 22:40:27,2013-10-25 22:40:27,0,0,32,0,0,1,0,0,1,0
7571,2013-07-25 12:09:25,2013-07-27 12:09:25,0,0,169,0,0,0,0,1,1,0
7572,2012-07-15 20:40:57,2014-06-04 20:40:57,0,0,250,0,0,0,0,1,1,3
7573,2013-09-22 12:38:04,2013-09-22 12:38:04,0,0,246,0,0,0,1,0,1,0
7574,2013-06-02 18:13:37,2013-06-04 18:13:37,0,0,348,0,0,1,0,0,1,0
7575,2013-08-04 23:56:40,2013-08-04 23:56:40,0,0,105,0,0,1,0,0,1,0
7576,2013-11-07 03:29:40,2013-11-07 03:29:40,0,0,16,8988,0,0,0,0,1,1
7577,2014-01-05 17:49:01,2014-01-06 17:49:01,0,0,33,0,0,0,1,0,1,0
7578,2013-05-29 04:29:34,2013-05-31 04:29:34,0,0,2,7791,1,0,0,0,1,0
7579,2013-05-01 20:26:48,2013-05-01 20:26:48,0,0,28,0,0,0,1,0,1,1
7580,2012-12-06 02:53:40,2012-12-06 02:53:40,1,1,31,2587,1,0,0,0,1,3
7581,2012-08-05 20:51:27,2012-08-05 20:51:27,1,0,379,0,0,0,1,0,1,3
7582,2014-01-30 06:43:07,2014-02-15 06:43:07,1,0,312,0,0,0,0,1,1,0
7583,2013-03-04 01:48:06,2013-03-04 01:48:06,0,0,292,0,0,0,1,0,1,0
7584,2013-12-27 07:55:24,2013-12-27 07:55:24,0,0,181,5463,1,0,0,0,1,0
7585,2012-10-08 20:25:48,2012-10-17 20:25:48,1,0,98,408,1,0,0,0,1,4
7586,2014-04-26 09:44:23,,0,1,167,6914,1,0,0,0,1,0
7587,2014-01-16 10:21:44,2014-06-03 10:21:44,0,0,100,10741,0,0,0,0,1,1
7588,2013-04-09 01:07:39,,1,0,1,0,0,0,1,0,1,0
7589,2012-09-17 15:22:07,,1,1,246,8681,1,0,0,0,1,5
7590,2012-06-08 00:51:13,2014-06-04 00:51:13,0,0,225,0,0,1,0,0,1,1
7591,2013-05-01 05:23:52,2013-05-02 05:23:52,1,1,363,0,0,0,1,0,1,0
7592,2013-09-15 12:48:34,,1,1,412,7667,0,0,0,0,1,0
7593,2013-11-01 10:49:02,,0,0,273,0,0,0,1,0,1,0
7594,2013-08-30 08:57:35,2013-08-31 08:57:35,0,0,57,0,0,0,0,1,1,1
7595,2014-04-17 04:16:24,2014-04-17 04:16:24,0,0,10,7407,0,0,0,0,1,0
7596,2013-12-09 04:36:25,,0,0,3,3886,1,0,0,0,1,0
7597,2012-08-15 07:28:24,2012-08-19 07:28:24,0,0,45,10670,1,0,0,0,1,1
7598,2013-12-07 13:12:37,2014-01-25 13:12:37,1,1,187,0,0,0,0,1,1,0
7599,2013-04-11 19:04:38,,0,0,118,1098,1,0,0,0,1,0
7600,2012-09-23 00:05:09,2014-05-31 00:05:09,1,0,210,0,0,0,1,0,1,3
7601,2014-02-03 08:22:48,,0,0,158,3515,1,0,0,0,1,0
7602,2013-03-03 23:31:04,,0,0,174,0,0,1,0,0,1,0
7603,2012-09-29 03:44:12,,0,0,56,9167,0,0,0,0,1,3
7604,2014-03-06 20:34:32,2014-03-06 20:34:32,0,0,258,0,0,0,1,0,1,0
7605,2014-02-06 10:17:44,2014-05-12 10:17:44,0,0,414,0,0,0,0,1,1,0
7606,2013-08-30 22:26:51,,0,0,231,510,1,0,0,0,1,0
7607,2013-04-28 18:05:39,2013-04-28 18:05:39,0,0,128,0,0,0,1,0,1,0
7608,2012-12-24 11:43:55,2014-06-04 11:43:55,0,0,65,10605,1,0,0,0,1,0
7609,2013-08-21 18:59:26,2013-08-22 18:59:26,0,0,69,0,0,0,0,1,1,0
7610,2013-08-16 04:29:00,,0,0,19,1293,1,0,0,0,1,0
7611,2013-04-16 09:13:18,2013-04-19 09:13:18,0,0,108,2238,0,0,0,0,1,0
7612,2013-12-09 07:53:58,2013-12-09 07:53:58,0,0,39,1484,1,0,0,0,1,0
7613,2014-02-16 22:23:18,2014-06-03 22:23:18,0,0,248,0,0,0,0,1,1,0
7614,2013-11-17 05:19:15,2013-11-17 05:19:15,0,0,208,0,0,0,0,1,1,0
7615,2014-03-15 17:32:39,2014-03-31 17:32:39,1,0,76,0,0,1,0,0,1,0
7616,2014-05-21 05:02:50,2014-05-23 05:02:50,0,0,391,0,0,0,1,0,1,0
7617,2014-03-08 07:54:22,,0,0,368,4489,1,0,0,0,1,0
7618,2012-09-27 08:28:29,2013-01-11 08:28:29,0,0,259,2722,0,0,0,0,1,2
7619,2013-03-12 07:58:06,2013-03-13 07:58:06,0,0,4,9631,1,0,0,0,1,0
7620,2013-04-10 07:11:29,,0,0,29,0,0,0,1,0,1,0
7621,2014-04-21 15:00:58,,0,0,104,0,0,1,0,0,1,0
7622,2012-12-29 20:43:44,2013-02-17 20:43:44,1,0,72,697,1,0,0,0,1,0
7623,2013-07-13 00:33:58,2013-07-15 00:33:58,0,0,348,5434,0,0,0,0,1,0
7624,2013-05-13 23:42:11,2014-06-03 23:42:11,0,0,90,6682,1,0,0,0,1,0
7625,2014-01-16 23:29:24,2014-01-26 23:29:24,0,0,181,0,0,0,1,0,1,0
7626,2012-09-04 22:54:04,2012-09-04 22:54:04,0,0,1,577,0,0,0,0,1,1
7627,2013-10-21 15:37:51,2013-10-21 15:37:51,0,0,313,0,0,0,1,0,1,0
7628,2013-10-31 17:05:40,2013-11-01 17:05:40,0,0,90,9862,1,0,0,0,1,0
7629,2012-11-18 11:37:48,,0,0,24,0,0,1,0,0,1,2
7630,2012-07-23 18:30:50,2012-07-25 18:30:50,0,0,101,8807,1,0,0,0,1,5
7631,2013-08-28 13:47:41,2013-08-28 13:47:41,1,0,0,0,0,0,1,0,0,0
7632,2013-03-10 06:44:11,2013-03-13 06:44:11,0,0,10,6308,1,0,0,0,1,1
7633,2012-11-16 11:53:20,,1,1,15,0,0,1,0,0,1,0
7634,2013-10-20 03:17:49,,0,0,77,10838,0,0,0,0,1,0
7635,2013-05-26 01:08:50,,1,1,160,0,0,1,0,0,1,0
7636,2012-11-05 09:17:53,2012-11-07 09:17:53,0,0,29,2053,1,0,0,0,1,0
7637,2014-03-27 14:54:11,,0,0,13,9724,1,0,0,0,1,0
7638,2012-09-30 22:03:03,,0,0,292,0,0,0,1,0,1,1
7639,2014-04-07 16:03:21,,0,0,131,8554,1,0,0,0,1,0
7640,2013-07-03 18:32:48,,0,0,18,4635,1,0,0,0,1,0
7641,2012-07-24 18:08:27,2013-05-20 18:08:27,0,0,191,389,1,0,0,0,1,1
7642,2012-08-06 21:01:08,,0,0,255,0,0,1,0,0,1,1
7643,2012-08-24 03:57:15,2012-08-25 03:57:15,1,0,347,3958,1,0,0,0,1,2
7644,2013-04-16 09:54:51,2014-06-04 09:54:51,1,0,212,5910,0,0,0,0,1,0
7645,2014-01-13 11:32:13,,1,0,99,4074,1,0,0,0,1,0
7646,2014-05-16 09:42:24,2014-05-18 09:42:24,0,0,1,0,0,0,1,0,1,0
7647,2013-08-18 05:16:09,2013-08-19 05:16:09,0,0,3,8115,1,0,0,0,1,0
7648,2013-02-02 02:44:49,2013-02-06 02:44:49,0,0,15,2954,0,0,0,0,1,0
7649,2014-02-16 20:25:46,,0,0,154,8664,0,0,0,0,1,0
7650,2014-03-08 18:23:06,2014-03-10 18:23:06,0,0,16,11972,1,0,0,0,1,0
7651,2013-06-12 12:46:43,2013-06-12 12:46:43,1,1,0,0,0,0,0,1,0,0
7652,2013-03-24 16:28:15,2013-03-24 16:28:15,0,0,71,4766,1,0,0,0,1,0
7653,2012-06-30 18:31:26,,0,0,35,0,0,1,0,0,1,2
7654,2013-03-06 20:24:05,2013-09-13 20:24:05,1,0,25,0,0,0,0,1,1,1
7655,2014-04-18 05:36:35,2014-06-03 05:36:35,1,1,58,0,0,0,1,0,1,0
7656,2012-11-02 15:23:22,,1,1,10,672,1,0,0,0,1,0
7657,2014-04-28 12:20:00,2014-04-28 12:20:00,1,1,45,5332,1,0,0,0,1,0
7658,2012-07-20 07:34:18,,0,0,323,0,0,1,0,0,1,1
7659,2014-01-15 20:08:16,,1,1,339,0,0,1,0,0,1,0
7660,2014-05-14 09:02:21,2014-05-15 09:02:21,0,0,221,7851,0,0,0,0,1,0
7661,2013-06-19 03:14:19,2013-08-11 03:14:19,0,0,174,0,0,1,0,0,1,0
7662,2013-03-25 08:38:20,2013-03-26 08:38:20,0,0,7,0,0,0,0,1,1,0
7663,2013-11-18 02:12:49,,0,0,180,4643,0,0,0,0,1,1
7664,2013-04-11 01:06:59,,0,0,90,5422,1,0,0,0,1,0
7665,2012-08-30 09:20:40,2012-09-03 09:20:40,0,0,157,4922,1,0,0,0,1,3
7666,2014-05-28 17:10:43,,0,0,5,853,1,0,0,0,1,0
7667,2012-06-18 03:43:03,2012-06-23 03:43:03,1,0,412,0,0,0,0,1,1,4
7668,2013-09-06 22:30:05,2013-09-07 22:30:05,0,0,401,0,0,0,0,1,1,0
7669,2013-11-21 22:20:47,2013-11-21 22:20:47,1,0,390,0,0,0,1,0,1,0
7670,2013-06-19 04:12:20,2014-01-19 04:12:20,0,0,141,0,0,0,1,0,1,0
